Image Name,Processing Time (s),Match Found,Notes
Billb_361.jpg,13.79,1,Match found and saved
Billb_362.jpg,12.38,1,Match found and saved
Billb_363.jpg,11.33,1,Match found and saved
Billb_364.jpg,10.52,1,Match found and saved
